person_id,positive_product_id,negative_product_id,negative_type
Amanda,the-weekender-shirt#DenimStrip,natural-textured-poncho#Deeprain,hard
Amanda,the-weekender-shirt#DenimStrip,voyager-stripe-crew#Stripe,hard
Amanda,the-weekender-shirt#DenimStrip,arizona-off-the-shoulder-top#Khaki,random
Fiona,long-sleeve-softly-swinging-bamboo-tee#Cashew,natural-textured-poncho#Deeprain,hard
Fiona,long-sleeve-softly-swinging-bamboo-tee#Cashew,wonderland-blouse#Ink,hard
Fiona,long-sleeve-softly-swinging-bamboo-tee#Cashew,fundamental-vee-tee#Navy,random
Fiona,falling-for-you-cardi#Khaki,natural-textured-poncho#Deeprain,hard
Fiona,falling-for-you-cardi#Khaki,wonderland-blouse#Ink,hard
Fiona,falling-for-you-cardi#Khaki,the-roll-neck-sweater#Natural,random
Laura,softly-swinging-bamboo-tee#Jewel,cara-tee-2#Blush,hard
Laura,softly-swinging-bamboo-tee#Jewel,cara-tee-2#WhiteBlk,hard
Laura,softly-swinging-bamboo-tee#Jewel,sand-queen-throw-blouse#Fleur,random
Clementine,the-printed-v-neck-tee#White,voyager-stripe-crew#Stripe,hard
Clementine,the-printed-v-neck-tee#White,makeover-blouse#LimeGreen,hard
Clementine,the-printed-v-neck-tee#White,longline-cardigan-2#Pink,random
Marnee,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,natural-textured-poncho#Deeprain,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,voyager-stripe-crew#Stripe,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,billow-top#Peach,random
Summer,always-mine-spliced-cardigan#GreyEmeral,voyager-stripe-crew#Stripe,hard
Summer,always-mine-spliced-cardigan#GreyEmeral,natural-textured-poncho#Deeprain,hard
Summer,always-mine-spliced-cardigan#GreyEmeral,falling-flowers-blouse#DustyPink,random
Amanda,the-printed-v-split-top#Natural,natural-textured-poncho#Deeprain,hard
Amanda,the-printed-v-split-top#Natural,voyager-stripe-crew#Stripe,hard
Amanda,the-printed-v-split-top#Natural,layered-top-2#Navy,random
Amanda,the-longline-cardi-1#GreyMarle,natural-textured-poncho#Deeprain,hard
Amanda,the-longline-cardi-1#GreyMarle,voyager-stripe-crew#Stripe,hard
Amanda,the-longline-cardi-1#GreyMarle,the-wrap-jersey-top#NavyWhite,random
Natalia,kimono-and-me-cardi#DustyPink,voyager-stripe-crew#Stripe,hard
Natalia,kimono-and-me-cardi#DustyPink,makeover-blouse#LimeGreen,hard
Natalia,kimono-and-me-cardi#DustyPink,daisy-top-1#BrightBlue,random
Riina,bora-bora-layered-tank#BoraBora,voyager-stripe-crew#Stripe,hard
Riina,bora-bora-layered-tank#BoraBora,makeover-blouse#LimeGreen,hard
Riina,bora-bora-layered-tank#BoraBora,the-asymmetrical-tank-top#Indigo,random
Laura,germaine-blouse#Pearl,cara-tee-2#Blush,hard
Laura,germaine-blouse#Pearl,cara-tee-2#WhiteBlk,hard
Laura,germaine-blouse#Pearl,grace-oversized-knit#Black,random
Laura,the-flutter-sleeve-top#SnakePrint,cara-tee-2#Blush,hard
Laura,the-flutter-sleeve-top#SnakePrint,cara-tee-2#WhiteBlk,hard
Laura,the-flutter-sleeve-top#SnakePrint,fundamental-vee-tee#GreyMarle,random
Anna,aigli-top#Navy,voyager-stripe-crew#Stripe,hard
Anna,aigli-top#Navy,makeover-blouse#LimeGreen,hard
Anna,aigli-top#Navy,natural-waterfall-cardigan#Fallendust,random
Amanda,the-stitch-detail-top#SkyBlue,natural-textured-poncho#Deeprain,hard
Amanda,the-stitch-detail-top#SkyBlue,voyager-stripe-crew#Stripe,hard
Amanda,the-stitch-detail-top#SkyBlue,karmen-top#HighRiskRe,random
Marnee,long-sleeve-softly-swinging-bamboo-tee#Cashew,natural-textured-poncho#Deeprain,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Cashew,voyager-stripe-crew#Stripe,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Cashew,contrast-stripe-sweater#Pockets,random
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Navy,side-buttoned-sweater#Buttoned,hard
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Navy,voyager-stripe-crew#Stripe,hard
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Navy,to-the-beat-of-the-drum-kimono#Leaf,random
Anna,milan-stretch-top#White,voyager-stripe-crew#Stripe,hard
Anna,milan-stretch-top#White,makeover-blouse#LimeGreen,hard
Anna,milan-stretch-top#White,jersey-split-back-hooded-top#NavyStrip,random
Shadae,rib-tank-2#Red,voyager-stripe-crew#Stripe,hard
Shadae,rib-tank-2#Red,makeover-blouse#LimeGreen,hard
Shadae,rib-tank-2#Red,roll-with-me-jumper#Chalk,random
Georgia,blue-waters-cotton-blouse#White,voyager-stripe-crew#Stripe,hard
Georgia,blue-waters-cotton-blouse#White,makeover-blouse#LimeGreen,hard
Georgia,blue-waters-cotton-blouse#White,westward-top#BotanicalD,random
Natalie,the-cross-over-blouse#White,natural-textured-poncho#Deeprain,hard
Natalie,the-cross-over-blouse#White,voyager-stripe-crew#Stripe,hard
Natalie,the-cross-over-blouse#White,the-tie-layering-knit#Grey,random
Nadine,renee-sweater#Sapphire,makeover-blouse#LimeGreen,hard
Nadine,renee-sweater#Sapphire,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,renee-sweater#Sapphire,softly-swinging-bamboo-tee#BlueJeans,random
Laura,the-high-low-drape-tee#Sage,cara-tee-2#Blush,hard
Laura,the-high-low-drape-tee#Sage,cara-tee-2#WhiteBlk,hard
Laura,the-high-low-drape-tee#Sage,gloria-applique-crew#Charcoal,random
Mae-Lee,falling-for-you-cardi#Rust,side-buttoned-sweater#Buttoned,hard
Mae-Lee,falling-for-you-cardi#Rust,voyager-stripe-crew#Stripe,hard
Mae-Lee,falling-for-you-cardi#Rust,long-sleeve-ruffle-shirt#White,random
Tia,softly-swinging-bamboo-tee#Cashew,the-panel-luxe-top#BlkWhite,hard
Tia,softly-swinging-bamboo-tee#Cashew,the-panel-luxe-top#SilvWhite,hard
Tia,softly-swinging-bamboo-tee#Cashew,knit-hoodie-1#Sage,random
Jess,reversible-scoopv-neck-tank#Black,cara-tee-2#Blush,hard
Jess,reversible-scoopv-neck-tank#Black,cara-tee-2#WhiteBlk,hard
Jess,reversible-scoopv-neck-tank#Black,the-dobby-sleeve-tee#InkBlue,random
Amanda,the-relaxed-batwing-top#Denim%20Blue,natural-textured-poncho#Deeprain,hard
Amanda,the-relaxed-batwing-top#Denim%20Blue,voyager-stripe-crew#Stripe,hard
Amanda,the-relaxed-batwing-top#Denim%20Blue,belle-ls-free-fall-tee#Blush,random
Laura,maui-stretch-tee#White,cara-tee-2#Blush,hard
Laura,maui-stretch-tee#White,cara-tee-2#WhiteBlk,hard
Laura,maui-stretch-tee#White,block-vest#Blockvest,random
Laura,the-cross-over-blouse#Sunshine,cara-tee-2#Blush,hard
Laura,the-cross-over-blouse#Sunshine,cara-tee-2#WhiteBlk,hard
Laura,the-cross-over-blouse#Sunshine,freya-fringe-blouse#Navy,random
Marnee,summer-whispers-kimono-1#Peacock,natural-textured-poncho#Deeprain,hard
Marnee,summer-whispers-kimono-1#Peacock,voyager-stripe-crew#Stripe,hard
Marnee,summer-whispers-kimono-1#Peacock,the-soft-knit-jumper#NavyStripe,random
Riina,the-cotton-cardi#Navy,voyager-stripe-crew#Stripe,hard
Riina,the-cotton-cardi#Navy,makeover-blouse#LimeGreen,hard
Riina,the-cotton-cardi#Navy,nova-lux-long-sleeve-tie-top-1#NightSky,random
Georgia,butterfly-kisses-tee#Green,voyager-stripe-crew#Stripe,hard
Georgia,butterfly-kisses-tee#Green,makeover-blouse#LimeGreen,hard
Georgia,butterfly-kisses-tee#Green,aigli-top#Navy,random
Marnee,sugar-snaps-layers-tank#Blue,natural-textured-poncho#Deeprain,hard
Marnee,sugar-snaps-layers-tank#Blue,voyager-stripe-crew#Stripe,hard
Marnee,sugar-snaps-layers-tank#Blue,stara-cardigan#GreyMarle,random
Tia,the-cross-over-blouse#Blue,the-panel-luxe-top#BlkWhite,hard
Tia,the-cross-over-blouse#Blue,the-panel-luxe-top#SilvWhite,hard
Tia,the-cross-over-blouse#Blue,the-soft-overlay-top#Pink,random
Marnee,falling-for-you-cardi-1#GreyGarden,natural-textured-poncho#Deeprain,hard
Marnee,falling-for-you-cardi-1#GreyGarden,voyager-stripe-crew#Stripe,hard
Marnee,falling-for-you-cardi-1#GreyGarden,lilly-layer-stripe-tank#NavyWhite,random
Laura,the-long-sleeve-scoop-neck-tee#Grey,cara-tee-2#Blush,hard
Laura,the-long-sleeve-scoop-neck-tee#Grey,cara-tee-2#WhiteBlk,hard
Laura,the-long-sleeve-scoop-neck-tee#Grey,cotton-cashmere-v-neck-knit#Navy,random
Laura,the-cut-out-shoulder-blouse#Clay,cara-tee-2#Blush,hard
Laura,the-cut-out-shoulder-blouse#Clay,cara-tee-2#WhiteBlk,hard
Laura,the-cut-out-shoulder-blouse#Clay,the-boat-neck-top-1#NavyWhite,random
Jess,the-sleeveless-cross-over-blouse#White,cara-tee-2#Blush,hard
Jess,the-sleeveless-cross-over-blouse#White,cara-tee-2#WhiteBlk,hard
Jess,the-sleeveless-cross-over-blouse#White,the-oversized-cotton-blend-shirt#Sand,random
Anna Maria,falling-for-you-cardi#Port,natural-textured-poncho#Deeprain,hard
Anna Maria,falling-for-you-cardi#Port,voyager-stripe-crew#Stripe,hard
Anna Maria,falling-for-you-cardi#Port,triangle-detail-long-sleeve-tee#Navy,random
Laura,the-oversized-cotton-blend-shirt#Sand,cara-tee-2#Blush,hard
Laura,the-oversized-cotton-blend-shirt#Sand,cara-tee-2#WhiteBlk,hard
Laura,the-oversized-cotton-blend-shirt#Sand,capri-tank-6#HeatheGrey,random
Ljubenka,the-asymmetrical-tank-top#HotPink,the-uneven-hem-knit-1#Sage,hard
Ljubenka,the-asymmetrical-tank-top#HotPink,natural-textured-poncho#Deeprain,hard
Ljubenka,the-asymmetrical-tank-top#HotPink,belle-ls-free-fall-tee#Greenland,random
Alex,the-short-sleeve-wrap-jersey-top#Black,voyager-stripe-crew#Stripe,hard
Alex,the-short-sleeve-wrap-jersey-top#Black,makeover-blouse#LimeGreen,hard
Alex,the-short-sleeve-wrap-jersey-top#Black,reversible-scoopv-neck-tank#Navy,random
Summer,tab-sleeve-longline-shirt#Navy,voyager-stripe-crew#Stripe,hard
Summer,tab-sleeve-longline-shirt#Navy,natural-textured-poncho#Deeprain,hard
Summer,tab-sleeve-longline-shirt#Navy,pattern-tunic-1#Lattice,random
Laura,the-cut-out-shoulder-blouse#Salmon,cara-tee-2#Blush,hard
Laura,the-cut-out-shoulder-blouse#Salmon,cara-tee-2#WhiteBlk,hard
Laura,the-cut-out-shoulder-blouse#Salmon,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,random
Amanda,the-high-low-drape-tee#Sage,natural-textured-poncho#Deeprain,hard
Amanda,the-high-low-drape-tee#Sage,voyager-stripe-crew#Stripe,hard
Amanda,the-high-low-drape-tee#Sage,the-lace-trim-top#Ivory,random
Laura,rory-spliced-zip-hoodie#Silver,cara-tee-2#Blush,hard
Laura,rory-spliced-zip-hoodie#Silver,cara-tee-2#WhiteBlk,hard
Laura,rory-spliced-zip-hoodie#Silver,the-cotton-tie-detail-top#Ivory,random
Olivia,sugar-snaps-layers-tank#Mint,natural-textured-poncho#Deeprain,hard
Olivia,sugar-snaps-layers-tank#Mint,voyager-stripe-crew#Stripe,hard
Olivia,sugar-snaps-layers-tank#Mint,westward-top#BotanicalD,random
Anna,the-cut-out-shoulder-blouse#White,voyager-stripe-crew#Stripe,hard
Anna,the-cut-out-shoulder-blouse#White,makeover-blouse#LimeGreen,hard
Anna,the-cut-out-shoulder-blouse#White,square-nk-fray-trim-top#Denim,random
Amanda,the-linen-tie-sleeve-top#GreyMarle,natural-textured-poncho#Deeprain,hard
Amanda,the-linen-tie-sleeve-top#GreyMarle,voyager-stripe-crew#Stripe,hard
Amanda,the-linen-tie-sleeve-top#GreyMarle,falling-for-you-cardi#Rust,random
Summer,capri-tank-3#White,voyager-stripe-crew#Stripe,hard
Summer,capri-tank-3#White,natural-textured-poncho#Deeprain,hard
Summer,capri-tank-3#White,paige-top#Black,random
Gemma,layered-sleeve-top#DarkBlue,voyager-stripe-crew#Stripe,hard
Gemma,layered-sleeve-top#DarkBlue,makeover-blouse#LimeGreen,hard
Gemma,layered-sleeve-top#DarkBlue,long-sleeve-tee-2#NavyWhite,random
Riina,the-asymmetrical-hem-sweater#Blush,voyager-stripe-crew#Stripe,hard
Riina,the-asymmetrical-hem-sweater#Blush,makeover-blouse#LimeGreen,hard
Riina,the-asymmetrical-hem-sweater#Blush,belle-tier-tee#Blue,random
Gemma,animal-knit-1#Animal,voyager-stripe-crew#Stripe,hard
Gemma,animal-knit-1#Animal,makeover-blouse#LimeGreen,hard
Gemma,animal-knit-1#Animal,the-textured-spot-top#Pink,random
Marnee,long-sleeve-softly-swinging-bamboo-tee#Fern,natural-textured-poncho#Deeprain,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Fern,voyager-stripe-crew#Stripe,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Fern,bertie-top#BlkCherry,random
Gemma,longline-gather-back-shirt#Black,voyager-stripe-crew#Stripe,hard
Gemma,longline-gather-back-shirt#Black,makeover-blouse#LimeGreen,hard
Gemma,longline-gather-back-shirt#Black,the-drape-tee-1#Stripe,random
Chelsea,luxe-shirt#Black,voyager-stripe-crew#Stripe,hard
Chelsea,luxe-shirt#Black,makeover-blouse#LimeGreen,hard
Chelsea,luxe-shirt#Black,belle-half-sleeve-boat-tee#White,random
Laura,softly-swinging-bamboo-tee#BlueJeans,cara-tee-2#Blush,hard
Laura,softly-swinging-bamboo-tee#BlueJeans,cara-tee-2#WhiteBlk,hard
Laura,softly-swinging-bamboo-tee#BlueJeans,the-linen-tie-sleeve-top#GreyMarle,random
Jess,sugar-snaps-layers-tank#DeepCobalt,cara-tee-2#Blush,hard
Jess,sugar-snaps-layers-tank#DeepCobalt,cara-tee-2#WhiteBlk,hard
Jess,sugar-snaps-layers-tank#DeepCobalt,belle-lace-trim-tee#GreyMarle,random
Stacey,sequin-heart-layered-top#Natural,makeover-blouse#LimeGreen,hard
Stacey,sequin-heart-layered-top#Natural,cara-tee-2#Blush,hard
Stacey,sequin-heart-layered-top#Natural,cara-tee-3#ZebraPrint,random
Chelsea,luxe-shirt#Navy,voyager-stripe-crew#Stripe,hard
Chelsea,luxe-shirt#Navy,makeover-blouse#LimeGreen,hard
Chelsea,luxe-shirt#Navy,the-cross-over-printed-blouse#Leopard,random
Clementine,the-sleeveless-cross-over-blouse#Mint,voyager-stripe-crew#Stripe,hard
Clementine,the-sleeveless-cross-over-blouse#Mint,makeover-blouse#LimeGreen,hard
Clementine,the-sleeveless-cross-over-blouse#Mint,tuck-layer-shirt#White,random
Mae-Lee,sugar-snaps-layers-tank#SeaGreen,side-buttoned-sweater#Buttoned,hard
Mae-Lee,sugar-snaps-layers-tank#SeaGreen,voyager-stripe-crew#Stripe,hard
Mae-Lee,sugar-snaps-layers-tank#SeaGreen,lucy-rib-oversized-top#WhiteGrey,random
Sophia,rory-spliced-zip-hoodie#Slate,cara-tee-2#Blush,hard
Sophia,rory-spliced-zip-hoodie#Slate,cara-tee-2#WhiteBlk,hard
Sophia,rory-spliced-zip-hoodie#Slate,multi-pattern-print-top#NavyMulti,random
Stacey,skipping-stones-tunic#Natural,makeover-blouse#LimeGreen,hard
Stacey,skipping-stones-tunic#Natural,cara-tee-2#Blush,hard
Stacey,skipping-stones-tunic#Natural,pattern-tunic-1#Lattice,random
Anna,the-cotton-bamboo-tank#Moonbeam,voyager-stripe-crew#Stripe,hard
Anna,the-cotton-bamboo-tank#Moonbeam,makeover-blouse#LimeGreen,hard
Anna,the-cotton-bamboo-tank#Moonbeam,falling-for-you-cardi#Black,random
Alex,the-cross-over-blouse#Mint,voyager-stripe-crew#Stripe,hard
Alex,the-cross-over-blouse#Mint,makeover-blouse#LimeGreen,hard
Alex,the-cross-over-blouse#Mint,the-wrap-jersey-top#Charcoal,random
Marnee,long-sleeve-softly-swinging-bamboo-tee#Combat,natural-textured-poncho#Deeprain,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Combat,voyager-stripe-crew#Stripe,hard
Marnee,long-sleeve-softly-swinging-bamboo-tee#Combat,diva-ruffle-jumper#Gold%20Spot,random
Palatina,2-in-1-layered-knit-top#Khaki,cara-tee-2#Blush,hard
Palatina,2-in-1-layered-knit-top#Khaki,cara-tee-2#WhiteBlk,hard
Palatina,2-in-1-layered-knit-top#Khaki,marquax-tunic#OnyxSpeck,random
Laura,the-cut-out-shoulder-blouse#Black,cara-tee-2#Blush,hard
Laura,the-cut-out-shoulder-blouse#Black,cara-tee-2#WhiteBlk,hard
Laura,the-cut-out-shoulder-blouse#Black,the-check-pullover#PinkCheck,random
Fiona,long-sleeve-layer-top#Navy,natural-textured-poncho#Deeprain,hard
Fiona,long-sleeve-layer-top#Navy,wonderland-blouse#Ink,hard
Fiona,long-sleeve-layer-top#Navy,daylight-cardi#Silver,random
Fiona,the-spotted-tunic#GreySpot,natural-textured-poncho#Deeprain,hard
Fiona,the-spotted-tunic#GreySpot,wonderland-blouse#Ink,hard
Fiona,the-spotted-tunic#GreySpot,belle-half-sleeve-forgiver-tunic#Apricot,random
Chelsea,the-oversized-cotton-blend-shirt#Navy,voyager-stripe-crew#Stripe,hard
Chelsea,the-oversized-cotton-blend-shirt#Navy,makeover-blouse#LimeGreen,hard
Chelsea,the-oversized-cotton-blend-shirt#Navy,clio-knit-jumper#StoneBlack,random
Monique,the-cotton-bamboo-tank#DuckEgg,voyager-stripe-crew#Stripe,hard
Monique,the-cotton-bamboo-tank#DuckEgg,makeover-blouse#LimeGreen,hard
Monique,the-cotton-bamboo-tank#DuckEgg,the-high-low-drape-tee#Sage,random
Jess,sugar-snaps-layers-tank#NewBeige,cara-tee-2#Blush,hard
Jess,sugar-snaps-layers-tank#NewBeige,cara-tee-2#WhiteBlk,hard
Jess,sugar-snaps-layers-tank#NewBeige,hayley-button-down#NavySparro,random
Alex,the-cotton-bamboo-tank#DuckEgg,voyager-stripe-crew#Stripe,hard
Alex,the-cotton-bamboo-tank#DuckEgg,makeover-blouse#LimeGreen,hard
Alex,the-cotton-bamboo-tank#DuckEgg,layered-top-2#White,random
Riina,the-spotted-tunic#GreySpot,voyager-stripe-crew#Stripe,hard
Riina,the-spotted-tunic#GreySpot,makeover-blouse#LimeGreen,hard
Riina,the-spotted-tunic#GreySpot,belle-two-in-one-top#Charcoal,random
Palatina,hydrangea-kimono#Hydrangea,cara-tee-2#Blush,hard
Palatina,hydrangea-kimono#Hydrangea,cara-tee-2#WhiteBlk,hard
Palatina,hydrangea-kimono#Hydrangea,york-linen-blend-top#BurntOrang,random
Summer,back-to-you-top#BlackMagic,voyager-stripe-crew#Stripe,hard
Summer,back-to-you-top#BlackMagic,natural-textured-poncho#Deeprain,hard
Summer,back-to-you-top#BlackMagic,millie-top#Blush,random
Riina,the-blouson-sleeve-jumper#Navy,voyager-stripe-crew#Stripe,hard
Riina,the-blouson-sleeve-jumper#Navy,makeover-blouse#LimeGreen,hard
Riina,the-blouson-sleeve-jumper#Navy,the-cross-over-blouse#Black,random
Marnee,the-relaxed-long-sleeve-tee#Pink,natural-textured-poncho#Deeprain,hard
Marnee,the-relaxed-long-sleeve-tee#Pink,voyager-stripe-crew#Stripe,hard
Marnee,the-relaxed-long-sleeve-tee#Pink,layer-me-bamboo-rouched-sleeve-tee#Copper,random
Lauren,the-tie-front-tank#Navy,side-buttoned-sweater#Buttoned,hard
Lauren,the-tie-front-tank#Navy,voyager-stripe-crew#Stripe,hard
Lauren,the-tie-front-tank#Navy,agra-shirt#White,random
Sophie,long-sleeve-softly-swinging-bamboo-tee#SilverScon,side-buttoned-sweater#Buttoned,hard
Sophie,long-sleeve-softly-swinging-bamboo-tee#SilverScon,the-tie-front-top#Navy,hard
Sophie,long-sleeve-softly-swinging-bamboo-tee#SilverScon,manhattan-stretch-tee#NavyWhtStr,random
Monique,layered-tunic-1#White,voyager-stripe-crew#Stripe,hard
Monique,layered-tunic-1#White,makeover-blouse#LimeGreen,hard
Monique,layered-tunic-1#White,lucy-rib-oversized-top#Black,random
Fiona,snug-as-a-bug-jumper#Smoke,natural-textured-poncho#Deeprain,hard
Fiona,snug-as-a-bug-jumper#Smoke,wonderland-blouse#Ink,hard
Fiona,snug-as-a-bug-jumper#Smoke,the-everyday-shirt#Cream,random
Jess,long-sleeve-softly-swinging-bamboo-tee#Cashew,cara-tee-2#Blush,hard
Jess,long-sleeve-softly-swinging-bamboo-tee#Cashew,cara-tee-2#WhiteBlk,hard
Jess,long-sleeve-softly-swinging-bamboo-tee#Cashew,sequin-cross-2-in-1-top#Navy,random
Stefania,the-contrast-panel-top#SageStripe,voyager-stripe-crew#Stripe,hard
Stefania,the-contrast-panel-top#SageStripe,makeover-blouse#LimeGreen,hard
Stefania,the-contrast-panel-top#SageStripe,long-sleeve-softly-swinging-bamboo-tee#Copper,random
Palatina,2-in-1-layered-top-1#PinkWhite,cara-tee-2#Blush,hard
Palatina,2-in-1-layered-top-1#PinkWhite,cara-tee-2#WhiteBlk,hard
Palatina,2-in-1-layered-top-1#PinkWhite,the-everyday-shirt#Rose,random
Tia,softly-swinging-bamboo-tee#Navy,the-panel-luxe-top#BlkWhite,hard
Tia,softly-swinging-bamboo-tee#Navy,the-panel-luxe-top#SilvWhite,hard
Tia,softly-swinging-bamboo-tee#Navy,nova-lux-long-sleeve-tie-top-1#NightSky,random
Summer,layered-tee-2#Black,voyager-stripe-crew#Stripe,hard
Summer,layered-tee-2#Black,natural-textured-poncho#Deeprain,hard
Summer,layered-tee-2#Black,be-mine-top-1#Sage,random
Ljubenka,the-cut-out-shoulder-blouse#Black,the-uneven-hem-knit-1#Sage,hard
Ljubenka,the-cut-out-shoulder-blouse#Black,natural-textured-poncho#Deeprain,hard
Ljubenka,the-cut-out-shoulder-blouse#Black,the-boat-neck-top#Black,random
Jess,the-drape-tee-1#Navy,cara-tee-2#Blush,hard
Jess,the-drape-tee-1#Navy,cara-tee-2#WhiteBlk,hard
Jess,the-drape-tee-1#Navy,moonlight-kisses-bamboo-tee#Black,random
Fiona,long-sleeve-softly-swinging-bamboo-tee#White,natural-textured-poncho#Deeprain,hard
Fiona,long-sleeve-softly-swinging-bamboo-tee#White,wonderland-blouse#Ink,hard
Fiona,long-sleeve-softly-swinging-bamboo-tee#White,neptune-top-1#PrimBlack,random
Amanda,the-shoulder-tie-top#Black,natural-textured-poncho#Deeprain,hard
Amanda,the-shoulder-tie-top#Black,voyager-stripe-crew#Stripe,hard
Amanda,the-shoulder-tie-top#Black,merino-boyfriend-cardigan#MelangeStr,random
Mandy,heartmade-cardi#DustyRose,voyager-stripe-crew#Stripe,hard
Mandy,heartmade-cardi#DustyRose,makeover-blouse#LimeGreen,hard
Mandy,heartmade-cardi#DustyRose,the-cut-out-shoulder-blouse#Salmon,random
Summer,dot-to-dot-knit-1#GreyMarle,voyager-stripe-crew#Stripe,hard
Summer,dot-to-dot-knit-1#GreyMarle,natural-textured-poncho#Deeprain,hard
Summer,dot-to-dot-knit-1#GreyMarle,the-wrap-jersey-top-1#NavyStripe,random
Lauren,belle-handkerchief-printed-cami#RustFlwrs,side-buttoned-sweater#Buttoned,hard
Lauren,belle-handkerchief-printed-cami#RustFlwrs,voyager-stripe-crew#Stripe,hard
Lauren,belle-handkerchief-printed-cami#RustFlwrs,paradise-top#Red,random
Ljubenka,the-cross-over-blouse#Red,the-uneven-hem-knit-1#Sage,hard
Ljubenka,the-cross-over-blouse#Red,natural-textured-poncho#Deeprain,hard
Ljubenka,the-cross-over-blouse#Red,llama-long-sleeve-shirt#Mustard,random
Stacey,out-of-my-mind-scallop-knit#GreyMarle,makeover-blouse#LimeGreen,hard
Stacey,out-of-my-mind-scallop-knit#GreyMarle,cara-tee-2#Blush,hard
Stacey,out-of-my-mind-scallop-knit#GreyMarle,freya-fringe-blouse#Navy,random
Mae-Lee,the-cross-over-blouse#RoyalBlue,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-cross-over-blouse#RoyalBlue,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-cross-over-blouse#RoyalBlue,spiced-stripe-tee#NavyWhite,random
Laura,the-short-sleeve-wrap-jersey-top#NavyWhite,cara-tee-2#Blush,hard
Laura,the-short-sleeve-wrap-jersey-top#NavyWhite,cara-tee-2#WhiteBlk,hard
Laura,the-short-sleeve-wrap-jersey-top#NavyWhite,animal-knit-1#Animal,random
Maddy,the-long-sleeve-v-neck-tee#White,natural-textured-poncho#Deeprain,hard
Maddy,the-long-sleeve-v-neck-tee#White,voyager-stripe-crew#Stripe,hard
Maddy,the-long-sleeve-v-neck-tee#White,foil-spot-tee-1#Navy,random
